page,id_in_page,details_page_url,agency_or_not,website
33,12,https://www.sortlist.com/agency/mdrift-technologies,1,
33,13,https://www.sortlist.com/agency/mindbowser-inc,1,
33,14,https://www.sortlist.com/agency/rabbit-studio,1,
33,15,https://www.sortlist.com/agency/carolin-windloff-photography,1,
33,16,https://www.sortlist.com/agency/softwerkstatt,1,
33,17,https://www.sortlist.com/agency/unilink-technology,1,
33,18,https://www.sortlist.com/agency/slink-digital,1,
33,19,https://www.sortlist.com/agency/bss-commerce,1,
33,20,https://www.sortlist.com/agency/sovtech,1,
33,21,https://www.sortlist.com/agency/devforce,1,
33,22,https://www.sortlist.com/agency/sitebear-it-solution,1,
33,23,https://www.sortlist.com/agency/double-brace-4,1,
33,24,https://www.sortlist.com/agency/intrazero,1,
33,25,https://www.sortlist.com/agency/inexture-solutions-llp,1,
33,26,https://www.sortlist.com/agency/devcube,1,
33,27,https://www.sortlist.com/agency/megabit-limited,1,
33,28,https://www.sortlist.com/agency/springtimesoftware,1,
33,29,https://www.sortlist.com/agency/digital-on-earth,1,
33,30,https://www.sortlist.com/agency/iomico-llc,1,
33,31,https://www.sortlist.com/agency/codbel,1,
33,32,https://www.sortlist.com/agency/pat-adams-company-gmbh,1,
33,33,https://www.sortlist.com/agency/systalium,1,
33,34,https://www.sortlist.com/agency/syscomm,1,
33,35,https://www.sortlist.com/agency/globe-group-s-a,1,
33,36,https://www.sortlist.com/agency/light-it,1,
33,37,https://www.sortlist.com/agency/llinformatics,1,
33,38,https://www.sortlist.com/agency/thinkbar,1,
33,39,https://www.sortlist.com/agency/finrocks-gmbh,1,
33,40,https://www.sortlist.com/agency/congruent-global-inc,1,
33,41,https://www.sortlist.com/agency/inventiff,1,
33,42,https://www.sortlist.com/agency/code-temple,1,
33,43,https://www.sortlist.com/agency/we-as-web,1,
33,44,https://www.sortlist.com/agency/deha-viet-nam,1,
33,45,https://www.sortlist.com/agency/josequal,1,
33,46,https://www.sortlist.com/agency/brocoders,1,
33,47,https://www.sortlist.com/agency/juvo-webdesign,1,
33,48,https://www.sortlist.com/agency/genexys,1,
33,49,https://www.sortlist.com/agency/hepha,1,
33,50,https://www.sortlist.com/agency/passion4tech,1,
34,1,https://www.sortlist.com/agency/effects-tech,1,
34,2,https://www.sortlist.com/agency/i-design-interface,1,
34,3,https://www.sortlist.com/agency/adiyogi-technosoft-pvt-ltd,1,
34,4,https://www.sortlist.com/agency/appwrk-it-solutions-pvt-ltd,1,
34,5,https://www.sortlist.com/agency/nextre-engineering,1,
34,6,https://www.sortlist.com/agency/custos-messium-s-l-n-e,1,
34,7,https://www.sortlist.com/agency/cloudester-software-llp,1,
34,8,https://www.sortlist.com/agency/el-q-studio,1,
34,9,https://www.sortlist.com/agency/flavorte,1,
34,10,https://www.sortlist.com/agency/iviju,1,
34,11,https://www.sortlist.com/agency/numerys,1,
34,12,https://www.sortlist.com/agency/jondos-gmbh,1,
34,13,https://www.sortlist.com/agency/piximind-2,1,
34,14,https://www.sortlist.com/agency/annamraju-designs-and-technologies,1,
34,15,https://www.sortlist.com/agency/anvi-digital,1,
34,16,https://www.sortlist.com/agency/altoros-norge-as,1,
34,17,https://www.sortlist.com/agency/isynbus-technologies-pvt-ltd,1,
34,18,https://www.sortlist.com/agency/horion-digital,1,
34,19,https://www.sortlist.com/agency/rise-co,1,
34,20,https://www.sortlist.com/agency/nucleus-software,1,
34,21,https://www.sortlist.com/agency/code-leap-ag,1,
34,22,https://www.sortlist.com/agency/xceptive-solutions-llp,1,
34,23,https://www.sortlist.com/agency/altoros-france,1,
34,24,https://www.sortlist.com/agency/zudu,1,
34,25,https://www.sortlist.com/agency/faizan-habib-link-building-service,1,
34,26,https://www.sortlist.com/agency/integral-service,1,
34,27,https://www.sortlist.com/agency/bbm-digitech,1,
34,28,https://www.sortlist.com/agency/webmaster-madagascar,1,
34,29,https://www.sortlist.com/agency/no-minus,1,
34,30,https://www.sortlist.com/agency/mobica,1,
34,31,https://www.sortlist.com/agency/auriga-ideas-and-insights-wll,1,
34,32,https://www.sortlist.com/agency/nevpro-business-solutions-pvt-ltd,1,
34,33,https://www.sortlist.com/agency/keydevs,1,
34,34,https://www.sortlist.com/agency/convertize,1,
34,35,https://www.sortlist.com/agency/unimedia-technology,1,
34,36,https://www.sortlist.com/agency/beyonary,1,
34,37,https://www.sortlist.com/agency/webdesign-berlin,1,
34,38,https://www.sortlist.com/agency/sidebench,1,
34,39,https://www.sortlist.com/agency/glonesoft-web-design-and-development,1,
34,40,https://www.sortlist.com/agency/techiescube-inc,1,
34,41,https://www.sortlist.com/agency/red-lions,1,
34,42,https://www.sortlist.com/agency/dhrubok-infotech-services-ltd,1,
34,43,https://www.sortlist.com/agency/wordpress-consultant,1,
34,44,https://www.sortlist.com/agency/jobreaders-digital-advertising,1,
34,45,https://www.sortlist.com/agency/eglogics-softech-pvt-ltd,1,
34,46,https://www.sortlist.com/agency/auxano-global-services,1,
34,47,https://www.sortlist.com/agency/nk,1,
34,48,https://www.sortlist.com/agency/jk-innovative-solutions-ltd,1,
34,49,https://www.sortlist.com/agency/codegenie-technologies,1,
34,50,https://www.sortlist.com/agency/ipanova,1,
35,1,https://www.sortlist.com/agency/uxlicious,1,
35,2,https://www.sortlist.com/agency/flying-elephant-labs,1,
35,3,https://www.sortlist.com/agency/owlylion,1,
35,4,https://www.sortlist.com/agency/wid-op,1,
35,5,https://www.sortlist.com/agency/guindo,1,
35,6,https://www.sortlist.com/agency/arabi-media,1,
35,7,https://www.sortlist.com/agency/abto-software,1,
35,8,https://www.sortlist.com/agency/anybox,1,
35,9,https://www.sortlist.com/agency/mellow-webdesign-development,1,
35,10,https://www.sortlist.com/agency/fintelics-technology-inc,1,
35,11,https://www.sortlist.com/agency/flying-elephant-labs-2,1,
35,12,https://www.sortlist.com/agency/artistixe-it-solutions-llp,1,
35,13,https://www.sortlist.com/agency/adam-innovations,1,
35,14,https://www.sortlist.com/agency/litfy-africa,1,
35,15,https://www.sortlist.com/agency/kobba-digital-marketing-agency,1,
35,16,https://www.sortlist.com/agency/dj-digital-venture,1,
35,17,https://www.sortlist.com/agency/neu-notion-inc,1,
35,18,https://www.sortlist.com/agency/yug-technology-4,1,
35,19,https://www.sortlist.com/agency/kasual-business,1,
35,20,https://www.sortlist.com/agency/lulububu-software-gmbh,1,
35,21,https://www.sortlist.com/agency/twindi-ecommerce,1,
35,22,https://www.sortlist.com/agency/nepgeeks-technology-pvt-ltd,1,
35,23,https://www.sortlist.com/agency/nexgen-systemz,1,
35,24,https://www.sortlist.com/agency/sj-studios-gbr,1,
35,25,https://www.sortlist.com/agency/innovalabs-technologies-2,1,
35,26,https://www.sortlist.com/agency/digwebx-it-solutions,1,
35,27,https://www.sortlist.com/agency/agency-6,1,
35,28,https://www.sortlist.com/agency/nord-coding-ou,1,
35,29,https://www.sortlist.com/agency/reman-technologies,1,
35,30,https://www.sortlist.com/agency/trone-web-app-development,1,
35,31,https://www.sortlist.com/agency/systapo-it-solutions,1,
35,32,https://www.sortlist.com/agency/color-code-studio,1,
35,33,https://www.sortlist.com/agency/techchain-software,1,
35,34,https://www.sortlist.com/agency/protonshub-technologies,1,
35,35,https://www.sortlist.com/agency/computesol,1,
35,36,https://www.sortlist.com/agency/alfamediaweb,1,
35,37,https://www.sortlist.com/agency/tetris-pvt-ltd,1,
35,38,https://www.sortlist.com/agency/head-gmbh,1,
35,39,https://www.sortlist.com/agency/bluedream-marketing,1,
35,40,https://www.sortlist.com/agency/tanzania-web-solutions,1,
35,41,https://www.sortlist.com/agency/academy-smart-llc,1,
35,42,https://www.sortlist.com/agency/elite2com-2,1,
35,43,https://www.sortlist.com/agency/webworks-africa,1,
35,44,https://www.sortlist.com/agency/onwego,1,
35,45,https://www.sortlist.com/agency/www-hostingseekers-com,1,
35,46,https://www.sortlist.com/agency/best-seo-services-company-in-lucknow-web-design-seo-marketing,1,
35,47,https://www.sortlist.com/agency/kelmicsoft,1,
35,48,https://www.sortlist.com/agency/retrii,1,
35,49,https://www.sortlist.com/agency/another-design-agency,1,
35,50,https://www.sortlist.com/agency/sti-solutions,1,
36,1,https://www.sortlist.com/agency/pl-solutions,1,
36,2,https://www.sortlist.com/agency/restora-pos,1,
36,3,https://www.sortlist.com/agency/alpha-buzz-co,1,
36,4,https://www.sortlist.com/agency/liki,1,
36,5,https://www.sortlist.com/agency/refact,1,
36,6,https://www.sortlist.com/agency/remix-it,1,
36,7,https://www.sortlist.com/agency/zewas,1,
36,8,https://www.sortlist.com/agency/by-intention-gmbh,1,
36,9,https://www.sortlist.com/agency/locus-custom-software,1,
36,10,https://www.sortlist.com/agency/info-stans-pvt-ltd,1,
36,11,https://www.sortlist.com/agency/webutile,1,
36,12,https://www.sortlist.com/agency/varadero-software-factory,1,
36,13,https://www.sortlist.com/agency/async-software,1,
36,14,https://www.sortlist.com/agency/scrums-com,1,
36,15,https://www.sortlist.com/agency/bitsoftsol,1,
36,16,https://www.sortlist.com/agency/expertise-web-solution,1,
36,17,https://www.sortlist.com/agency/yuma-tech,1,
36,18,https://www.sortlist.com/agency/codeit-llc,1,
36,19,https://www.sortlist.com/agency/aksolus,1,
36,20,https://www.sortlist.com/agency/taenite,1,
36,21,https://www.sortlist.com/agency/php-ninja,1,
36,22,https://www.sortlist.com/agency/shortcode-technologies,1,
36,23,https://www.sortlist.com/agency/zaviago,1,
36,24,https://www.sortlist.com/agency/almotech-shpk,1,
36,25,https://www.sortlist.com/agency/fantasticfy,1,
36,26,https://www.sortlist.com/agency/rocketme-up,1,
36,27,https://www.sortlist.com/agency/techware-lab-pvt-ltd,1,
36,28,https://www.sortlist.com/agency/lolli-media-limited,1,
36,29,https://www.sortlist.com/agency/solstys,1,
36,30,https://www.sortlist.com/agency/team-work-spirit,1,
36,31,https://www.sortlist.com/agency/volkeno-sarl,1,
36,32,https://www.sortlist.com/agency/g16framework-media-productions,1,
36,33,https://www.sortlist.com/agency/media-feathers,1,
36,34,https://www.sortlist.com/agency/grewon-technologies,1,
36,35,https://www.sortlist.com/agency/sailet-llc,1,
36,36,https://www.sortlist.com/agency/booseo-pvt-ltd,1,
36,37,https://www.sortlist.com/agency/afolabi-marcus,1,
36,38,https://www.sortlist.com/agency/s-p-digital,1,
36,39,https://www.sortlist.com/agency/nous-infosystems,1,
36,40,https://www.sortlist.com/agency/xenyo-limited,1,
36,41,https://www.sortlist.com/agency/kanbon-digitalagentur,1,
36,42,https://www.sortlist.com/agency/andersen-lab-llc,1,
36,43,https://www.sortlist.com/agency/uab-andersen-soft,1,
36,44,https://www.sortlist.com/agency/bananapie-gmbh,1,
36,45,https://www.sortlist.com/agency/webcover,1,
36,46,https://www.sortlist.com/agency/sabotazh,1,
36,47,https://www.sortlist.com/agency/techvify,1,
36,48,https://www.sortlist.com/agency/jovialsoft-technologies,1,
36,49,https://www.sortlist.com/agency/app-developer-dubai-mister-saad,1,
36,50,https://www.sortlist.com/agency/la-brique-rose,1,
37,1,https://www.sortlist.com/agency/cell-0,1,
37,2,https://www.sortlist.com/agency/website-sol,1,
37,3,https://www.sortlist.com/agency/deuxign-studio,1,
37,4,https://www.sortlist.com/agency/quacito-llc,1,
37,5,https://www.sortlist.com/agency/hostnasi-kenya,1,
37,6,https://www.sortlist.com/agency/ckom-nantes,1,
37,7,https://www.sortlist.com/agency/solead-software,1,
37,8,https://www.sortlist.com/agency/orisysindia-consultancy-services,1,
37,9,https://www.sortlist.com/agency/novate-digital,1,
37,10,https://www.sortlist.com/agency/amplishop,1,
37,11,https://www.sortlist.com/agency/webkracht,1,
37,12,https://www.sortlist.com/agency/skkills,1,
37,13,https://www.sortlist.com/agency/inovector,1,
37,14,https://www.sortlist.com/agency/ecommerce-shopware-agentur-eseom,1,
37,15,https://www.sortlist.com/agency/meetanshi,1,
37,16,https://www.sortlist.com/agency/amotek-technologies,1,
37,17,https://www.sortlist.com/agency/cloudstakes-technology-pvt-ltd,1,
37,18,https://www.sortlist.com/agency/illustrake-digital-marketing-services-limited,1,
37,19,https://www.sortlist.com/agency/infin-mobile-solutions,1,
37,20,https://www.sortlist.com/agency/strawberry-6,1,
37,21,https://www.sortlist.com/agency/biztech-consulting-solutions,1,
37,22,https://www.sortlist.com/agency/shopper-labs,1,
37,23,https://www.sortlist.com/agency/jabit-soft-pvt-ltd-custom-software-development-company,1,
37,24,https://www.sortlist.com/agency/digiseeker,1,
37,25,https://www.sortlist.com/agency/sencode-cyber-security,1,
37,26,https://www.sortlist.com/agency/kol-limited,1,
37,27,https://www.sortlist.com/agency/limonbyte,1,
37,28,https://www.sortlist.com/agency/sequere-technologies,1,
37,29,https://www.sortlist.com/agency/bytediver-gmbh,1,
37,30,https://www.sortlist.com/agency/mssoftpc-website-mobile-app-development-digital-marketing-company,1,
37,31,https://www.sortlist.com/agency/development-gate,1,
37,32,https://www.sortlist.com/agency/techweirdo,1,
37,33,https://www.sortlist.com/agency/goviral-2,1,
37,34,https://www.sortlist.com/agency/elitetech-web-services,1,
37,35,https://www.sortlist.com/agency/inausco-digital-opc-pvt-ltd,1,
37,36,https://www.sortlist.com/agency/nicolas-charrier,1,
37,37,https://www.sortlist.com/agency/pursuit-5,1,
37,38,https://www.sortlist.com/agency/studio-presto,1,
37,39,https://www.sortlist.com/agency/golden-eagle-it-technlogies,1,
37,40,https://www.sortlist.com/agency/naharasoft,1,
37,41,https://www.sortlist.com/agency/girol-consulting,1,
37,42,https://www.sortlist.com/agency/alt-tab-web-tasarim,1,
37,43,https://www.sortlist.com/agency/obinet,1,
37,44,https://www.sortlist.com/agency/cleaner-code,1,
37,45,https://www.sortlist.com/agency/magneto-it-solutions-uk-ltd,1,
37,46,https://www.sortlist.com/agency/victorystudio,1,
37,47,https://www.sortlist.com/agency/hgs-infotech-pvt-ltd,1,
37,48,https://www.sortlist.com/agency/reapmind,1,
37,49,https://www.sortlist.com/agency/weber-infotech,1,
37,50,https://www.sortlist.com/agency/papayaqatar,1,
38,1,https://www.sortlist.com/agency/r3-info-solutions,1,
38,2,https://www.sortlist.com/agency/alegria-tech,1,
38,3,https://www.sortlist.com/agency/cfcs-cloud-solutions,1,
38,4,https://www.sortlist.com/agency/gtera-solutions,1,
38,5,https://www.sortlist.com/agency/ontola,1,
38,6,https://www.sortlist.com/agency/koji,1,
38,7,https://www.sortlist.com/agency/ceylonix-solutions,1,
38,8,https://www.sortlist.com/agency/marketing-bureau-eindhoven,1,
38,9,https://www.sortlist.com/agency/andersen,1,
38,10,https://www.sortlist.com/agency/outsource-to-asia,1,
38,11,https://www.sortlist.com/agency/dragorini-networks,1,
38,12,https://www.sortlist.com/agency/agilico,1,
38,13,https://www.sortlist.com/agency/orion-esolutions,1,
38,14,https://www.sortlist.com/agency/duetodata,1,
38,15,https://www.sortlist.com/agency/digital-marketing-in-canberra,1,
38,16,https://www.sortlist.com/agency/vista-web-studio,1,
38,17,https://www.sortlist.com/agency/systemio-technologies,1,
38,18,https://www.sortlist.com/agency/andolasoft-inc,1,
38,19,https://www.sortlist.com/agency/webcom-agency,1,
38,20,https://www.sortlist.com/agency/as-agency,1,
38,21,https://www.sortlist.com/agency/tech-star-global,1,
38,22,https://www.sortlist.com/agency/quietclicks,1,
38,23,https://www.sortlist.com/agency/spectre-group,1,
38,24,https://www.sortlist.com/agency/digital-partnership-group,1,
38,25,https://www.sortlist.com/agency/growl,1,
38,26,https://www.sortlist.com/agency/prepend-gmbh,1,
38,27,https://www.sortlist.com/agency/gtech-information-technology,1,
38,28,https://www.sortlist.com/agency/mamoot,1,
38,29,https://www.sortlist.com/agency/figue,1,
38,30,https://www.sortlist.com/agency/risenup-digital-marketing-agency,1,
38,31,https://www.sortlist.com/agency/digital-design-agency,1,
38,32,https://www.sortlist.com/agency/soorcin,1,
38,33,https://www.sortlist.com/agency/ad-marketing-app,1,
38,34,https://www.sortlist.com/agency/blue-flamingos,1,
38,35,https://www.sortlist.com/agency/webdude,1,
38,36,https://www.sortlist.com/agency/extendi,1,
38,37,https://www.sortlist.com/agency/datamall-group,1,
38,38,https://www.sortlist.com/agency/viral-pixels,1,
38,39,https://www.sortlist.com/agency/atak-interactive-inc,1,
38,40,https://www.sortlist.com/agency/idaa-erp,1,
38,41,https://www.sortlist.com/agency/upment,1,
38,42,https://www.sortlist.com/agency/codegera-technologies,1,
38,43,https://www.sortlist.com/agency/airbyte,1,
38,44,https://www.sortlist.com/agency/mobulous-technologies-pvt-ltd,1,
38,45,https://www.sortlist.com/agency/codobux,1,
38,46,https://www.sortlist.com/agency/the-studio-91,1,
38,47,https://www.sortlist.com/agency/cuco-2,1,
38,48,https://www.sortlist.com/agency/carnedd,1,
38,49,https://www.sortlist.com/agency/scrumlaunch,1,
38,50,https://www.sortlist.com/agency/softwareistic,1,
39,1,https://www.sortlist.com/agency/outy-consulting,1,
39,2,https://www.sortlist.com/agency/smarthalal-gmbh,1,
39,3,https://www.sortlist.com/agency/digital-brandria,1,
39,4,https://www.sortlist.com/agency/hostnasi-rwanda,1,
39,5,https://www.sortlist.com/agency/dearest-services,1,
39,6,https://www.sortlist.com/agency/slice-ledger-software-solutions,1,
39,7,https://www.sortlist.com/agency/swiftle,1,
39,8,https://www.sortlist.com/agency/mirahi,1,
39,9,https://www.sortlist.com/agency/justgoscha-animation,1,
39,10,https://www.sortlist.com/agency/oohlemon,1,
39,11,https://www.sortlist.com/agency/facile-technolab,1,
39,12,https://www.sortlist.com/agency/sag-solutions,1,
39,13,https://www.sortlist.com/agency/s-p-digital-2,1,
39,14,https://www.sortlist.com/agency/positive-thinking-company,1,
39,15,https://www.sortlist.com/agency/arab-it-solutions,1,
39,16,https://www.sortlist.com/agency/codeepsilon-services,1,
39,17,https://www.sortlist.com/agency/zedrox,1,
39,18,https://www.sortlist.com/agency/infowind-technologies-it-pvt-ltd,1,
39,19,https://www.sortlist.com/agency/jmr,1,
39,20,https://www.sortlist.com/agency/devler-io,1,
39,21,https://www.sortlist.com/agency/ecommerce-gator,1,
39,22,https://www.sortlist.com/agency/white-frame-technologies,1,
39,23,https://www.sortlist.com/agency/redkite,1,
39,24,https://www.sortlist.com/agency/synergytop,1,
39,25,https://www.sortlist.com/agency/sugar-rush,1,
39,26,https://www.sortlist.com/agency/accuria-software,1,
39,27,https://www.sortlist.com/agency/inspon,1,
39,28,https://www.sortlist.com/agency/dot-h-digital,1,
39,29,https://www.sortlist.com/agency/devstringx-technologies,1,
39,30,https://www.sortlist.com/agency/arrows-for-information-technology,1,
39,31,https://www.sortlist.com/agency/cyntexa-labs-pvt-ltd,1,
39,32,https://www.sortlist.com/agency/inceptive-public-relations-management,1,
39,33,https://www.sortlist.com/agency/uptalen,1,
39,34,https://www.sortlist.com/agency/approlabs,1,
39,35,https://www.sortlist.com/agency/matte-creative,1,
39,36,https://www.sortlist.com/agency/laravel-wizard,1,
39,37,https://www.sortlist.com/agency/yudiz-solutions,1,
39,38,https://www.sortlist.com/agency/i3-media-group,1,
39,39,https://www.sortlist.com/agency/voidweb,1,
39,40,https://www.sortlist.com/agency/nwon-gmbh,1,
39,41,https://www.sortlist.com/agency/limpide,1,
39,42,https://www.sortlist.com/agency/cleveroad-2,1,
39,43,https://www.sortlist.com/agency/code-runners,1,
39,44,https://www.sortlist.com/agency/instants-web-consulting,1,
39,45,https://www.sortlist.com/agency/la-digitalery,1,
39,46,https://www.sortlist.com/agency/nubeler,1,
39,47,https://www.sortlist.com/agency/liainfraservices,1,
39,48,https://www.sortlist.com/agency/sigosoft,1,
39,49,https://www.sortlist.com/agency/rwabett,1,
39,50,https://www.sortlist.com/agency/aremi,1,
40,1,https://www.sortlist.com/agency/prometteur-solutions,1,
40,2,https://www.sortlist.com/agency/nekloud,1,
40,3,https://www.sortlist.com/agency/etereo-2,1,
40,4,https://www.sortlist.com/agency/latech,1,
40,5,https://www.sortlist.com/agency/belove,1,
40,6,https://www.sortlist.com/agency/jsco-llc,1,
40,7,https://www.sortlist.com/agency/gurkha-technology,1,
40,8,https://www.sortlist.com/agency/winxester-design,1,
40,9,https://www.sortlist.com/agency/swanson-global-marketing,1,
40,10,https://www.sortlist.com/agency/sloboda-studio,1,
40,11,https://www.sortlist.com/agency/twentyci-asia,1,
40,12,https://www.sortlist.com/agency/01projects,1,
40,13,https://www.sortlist.com/agency/rayan-shayan,1,
40,14,https://www.sortlist.com/agency/codek,1,
40,15,https://www.sortlist.com/agency/le-bruit-des-vagues,1,
40,16,https://www.sortlist.com/agency/icicle-technologies,1,
40,17,https://www.sortlist.com/agency/decospaa-cloud-technology-llp,1,
40,18,https://www.sortlist.com/agency/mabss,1,
40,19,https://www.sortlist.com/agency/smarttech,1,
40,20,https://www.sortlist.com/agency/the-mobile-company,1,
40,21,https://www.sortlist.com/agency/blink22,1,
40,22,https://www.sortlist.com/agency/developtic-expertos-en-diseno-y-desarrollo-web-en-mallorca,1,
40,23,https://www.sortlist.com/agency/webaddis,1,
40,24,https://www.sortlist.com/agency/horus-group-afrik,1,
40,25,https://www.sortlist.com/agency/vizuri,1,
40,26,https://www.sortlist.com/agency/3edge-technovision,1,
40,27,https://www.sortlist.com/agency/aligoo,1,
40,28,https://www.sortlist.com/agency/netmarketing,1,
40,29,https://www.sortlist.com/agency/quality-wolves,1,
40,30,https://www.sortlist.com/agency/feel-and-clic,1,https://www.feelandclic.com/
40,31,https://www.sortlist.com/agency/hello-pomelo,1,https://hello-pomelo.com/
40,32,https://www.sortlist.com/agency/big-boss-studio,1,https://big-boss-studio.com
40,33,https://www.sortlist.com/agency/prismalia-agencia-de-marketing-digital,1,https://prismalia.com/
40,34,https://www.sortlist.com/agency/flying-saucer-studio,1,https://flyingsaucer.nyc
40,35,https://www.sortlist.com/agency/galadrim,1,https://galadrim.fr
40,36,https://www.sortlist.com/agency/aji-creative,1,https://ajicreative.com/
40,37,https://www.sortlist.com/agency/webfluencer,1,https://webfluencer.nl
40,38,https://www.sortlist.com/agency/le-backyard,1,https://www.lebackyard.fr
40,39,https://www.sortlist.com/agency/sooyoos,1,http://www.sooyoos.com
40,40,https://www.sortlist.com/agency/netdevices,1,http://www.netdevices.fr
40,41,https://www.sortlist.com/agency/wsi-france,1,https://www.wsiworld.fr
40,42,https://www.sortlist.com/agency/yield-studio,1,https://yieldstudio.fr/
40,43,https://www.sortlist.com/agency/ebs-integrator,1,https://ebs-integrator.com
40,44,https://www.sortlist.com/agency/eyaka,1,https://eyaka.be
40,45,https://www.sortlist.com/agency/kwantic,1,https://kwantic.fr/
40,46,https://www.sortlist.com/agency/zol,1,http://www.zol.fr
40,47,https://www.sortlist.com/agency/versus-byte,1,https://versusbyte.com/
40,48,https://www.sortlist.com/agency/rload-studio,1,http://www.rload.es
40,49,https://www.sortlist.com/agency/da-studio,1,https://www.dubaiappstudio.com
40,50,https://www.sortlist.com/agency/lyra,1,https://www.lyra.digital
41,1,https://www.sortlist.com/agency/mon-agence-du-web,1,https://monagenceduweb.com/
41,2,https://www.sortlist.com/agency/addicta,1,https://www.addictaco.com
41,3,https://www.sortlist.com/agency/buddy-buddy,1,http://www.buddybuddy.agency
41,4,https://www.sortlist.com/agency/mme-mr-la-gastronomie-du-web,1,https://itdm-group.com/
41,5,https://www.sortlist.com/agency/pixels-trade-sa,1,http://www.pixelstrade.com
41,6,https://www.sortlist.com/agency/dev-work,1,http://www.DEVatWORK.be
41,7,https://www.sortlist.com/agency/innovative-solutions-2,1,https://www.innosolutions.io
41,8,https://www.sortlist.com/agency/flatline-agency,1,https://flatlineagency.com
41,9,https://www.sortlist.com/agency/fullstack,1,https://fstck.co
41,10,https://www.sortlist.com/agency/origin,1,http://www.originmena.com
41,11,https://www.sortlist.com/agency/steps,1,http://www.steps.tn
41,12,https://www.sortlist.com/agency/djm-digital,1,https://www.djmdigital.be/
41,13,https://www.sortlist.com/agency/born-digital,1,http://www.borndigital.be
41,14,https://www.sortlist.com/agency/edonec,1,https://edonec.com/
41,15,https://www.sortlist.com/agency/lunar-gravity,1,https://www.lunar.be
41,16,https://www.sortlist.com/agency/zinin,1,http://www.zinin.be
41,17,https://www.sortlist.com/agency/berlin-bytes,1,https://berlin-bytes.de
41,18,https://www.sortlist.com/agency/digital-masters,1,https://digital-masters.de
41,19,https://www.sortlist.com/agency/doop,1,https://wearedoop.com
41,20,https://www.sortlist.com/agency/intcore,1,https://intcore.com
41,21,https://www.sortlist.com/agency/codana-de,1,https://www.codana.de
41,22,https://www.sortlist.com/agency/evolve-digitas,1,http://www.evolvedigitas.com
41,23,https://www.sortlist.com/agency/hlprr-digital,1,https://hlprr.digital/
41,24,https://www.sortlist.com/agency/wirelab,1,http://www.wirelab.nl
41,25,https://www.sortlist.com/agency/make-technology,1,http://make.technology
41,26,https://www.sortlist.com/agency/koo,1,http://www.wearekoo.be
41,27,https://www.sortlist.com/agency/bfast-developpement,1,http://www.bfast-developpement.com
41,28,https://www.sortlist.com/agency/dernier-cri,1,https://derniercri.io
41,29,https://www.sortlist.com/agency/jesus-garcia-gil,1,https://millennialsconsulting.es/
41,30,https://www.sortlist.com/agency/access-content-agency,1,http://www.access.tn/
41,31,https://www.sortlist.com/agency/uo-solutions,1,https://uosolutions.com/es
41,32,https://www.sortlist.com/agency/walacom,1,https://walacom.fr
41,33,https://www.sortlist.com/agency/make-different,1,https://www.makedifferent.fr
41,34,https://www.sortlist.com/agency/talfac-2,1,https://www.talfac.com/
41,35,https://www.sortlist.com/agency/thecodingmachine,1,https://thecodingmachine.com/
41,36,https://www.sortlist.com/agency/digital-unicorn,1,http://www.digitalunicorn.fr
41,37,https://www.sortlist.com/agency/istarii,1,https://istarii.com
41,38,https://www.sortlist.com/agency/mobileo,1,https://www.mobileo.tech/
41,39,https://www.sortlist.com/agency/lesbonstech-2,1,https://www.lesbonstech.com/
41,40,https://www.sortlist.com/agency/quarante-soixante,1,http://www.40-60studio.com
41,41,https://www.sortlist.com/agency/trente-douze,1,https://www.trente-douze.fr/
41,42,https://www.sortlist.com/agency/web-vision-360,1,https://webvision360.com/
41,43,https://www.sortlist.com/agency/wonderbits,1,https://www.wonderbits.net/
41,44,https://www.sortlist.com/agency/agence-trait-d-union,1,http://www.traitdunion-com.fr
41,45,https://www.sortlist.com/agency/fluid-by-capfi,1,https://www.capfi.fr/entites/capfi-nov/
41,46,https://www.sortlist.com/agency/digitalpole,1,https://www.digitalpole.fr/
41,47,https://www.sortlist.com/agency/creative-minds-3,1,https://cems-it.com/
41,48,https://www.sortlist.com/agency/toutenpixel,1,https://www.toutenpixel.fr/
41,49,https://www.sortlist.com/agency/underside,1,https://www.underside.be
41,50,https://www.sortlist.com/agency/poyesis-sas,1,https://poyesis.fr/
42,1,https://www.sortlist.com/agency/mediatastisch,1,https://www.mediatastisch.nl
42,2,https://www.sortlist.com/agency/triare,1,https://triare.net/
42,3,https://www.sortlist.com/agency/26lights,1,https://www.26lights.com
42,4,https://www.sortlist.com/agency/blue-e-motion,1,https://blue-e-motion.be/?utm_source=Sortlist
42,5,https://www.sortlist.com/agency/key-development,1,https://keydev.eu
42,6,https://www.sortlist.com/agency/of-cores,1,https://ofcores.events/
42,7,https://www.sortlist.com/agency/okappi,1,http://www.okappi.be
42,8,https://www.sortlist.com/agency/the-goodplace,1,https://www.thegoodplace.nl
42,9,https://www.sortlist.com/agency/clutch,1,http://weareclutch.nl
42,10,https://www.sortlist.com/agency/wedge-digital,1,https://wedge-digital.com
42,11,https://www.sortlist.com/agency/sparkle-2,1,https://www.sparkle.tech
42,12,https://www.sortlist.com/agency/bscript,1,http://www.bscript.be
42,13,https://www.sortlist.com/agency/endare,1,https://www.endare.com/
42,14,https://www.sortlist.com/agency/sevendays,1,https://www.sevendays.be
42,15,https://www.sortlist.com/agency/novanexx,1,http://www.novanexx.com
